49637	27009517
29294	27009517
9119	27009517
16526	27009517
28976	27009517
47426	27009517
29105	27009517
62947	27009517
44520	27009517
64163	38863086
23456	38863086
64163	38863086
72695	38863086
23456	38863086
64163	38863086
59905	39623556
350546	39623556
59905	39623556
350546	39623556
59905	39623556
350546	39623556
59905	39623556
350546	39623556
59905	39623556
350546	39623556
59905	39623556
350546	39623556
59905	39623556
350546	39623556
23456	39337610
23456	39337610
50562	39337610
7476	39337610
9513	39337610
23456	39337610
23448	39337610
42758	39337610
23456	39337610
42758	39337610
23456	39337610
23456	39337610
46887	39337610
46887	39337610
70479	39337610
70479	39337610
46887	39337610
5004	39337610
70479	39337610
70479	39337610
28093	39337610
23456	39337610
23456	39337610
3183	39337610
60911	39337610
3183	39337610
4024	39337610
26876	39337610
26876	39337610
26876	39337610
26876	39337610
30563	39337610
34911	39337610
34911	39337610
34911	39337610
44520	39337610
9137	39337610
33415	39337610
29351	39337610
41402	39337610
23456	39337610
41402	39337610
41402	39337610
42758	39337610
41402	39337610
60911	39337610
33838	39337610
44976	39337610
49637	39337610
18397	39337610
48339	39337610
26849	39337610
26849	39337610
43176	39337610
50059	39337610
49637	39337610
8462	39337610
33415	39337610
33415	39337610
3723	39337610
3723	39337610
5115	39337610
50059	39337610
44520	39337610
48076	39337610
48076	39337610
43176	39337610
32875	39337610
29005	39337610
62801	39337610
35825	39337610
9948	39337610
16482	39337610
3703	39337610
27509	39337610
3703	39337610
27509	39337610
22315	39337610
23456	39337610
23456	39337610
42266	39337610
46882	39337610
5855	39337610
5855	39337610
18246	39337610
60911	39337610
32708	39337610
32708	39337610
45267	39337610
3183	39337610
4024	39337610
3183	39337610
4024	39337610
44730	39337610
4754	39337610
9325	39337610
48339	39337610
31286	39337610
4754	39337610
9325	39337610
6923	39337610
31286	39337610
31286	39337610
4754	39337610
3183	39337610
4024	39337610
16535	39337610
6758	39337610
29101	39337610
61911	39337610
26710	39337610
32708	39337610
32708	39337610
35581	39337610
36916	39337610
43176	39337610
49637	39337610
27594	39337610
32708	39337610
23456	39337610
35478	39337610
46883	39337610
50059	39337610
50059	39337610
31286	39337610
4754	39337610
9325	39337610
6923	39337610
49637	39337610
43176	39337610
49637	39337610
38265	39337610
38265	39337610
49637	39337610
49637	39337610
49637	39337610
60911	39337610
5070	39337610
30396	39337610
5070	39337610
49637	39337610
15377	39337610
7476	39337610
49637	39337610
49637	39337610
43176	39337610
22563	39337610
38443	39337610
32876	39337610
51137	39337610
9738	39337610
9566	39337610
15377	39337610
16397	39337610
17741	39337610
16397	39337610
44520	39337610
44520	39337610
44520	39337610
9604	39337610
44520	39337610
49637	39337610
49637	39337610
16199	39337610
16199	39337610
44520	39337610
8499	39337610
35026	39337610
64317	39337610
51211	39337610
49637	39337610
43176	39337610
64317	39337610
82719	39337610
9449	39337610
33838	39337610
44976	39337610
43474	39337610
10112	39337610
23456	39337610
10112	39337610
10112	39337610
33569	39337610
41402	39337610
32875	39337610
23456	39337610
82978	39337610
8499	39337610
8871	39337610
9948	39337610
32955	39337610
33575	39337610
28619	39337610
30769	39337610
50744	39337610
23456	39337610
35187	39337610
4999	39337610
25409	39337610
6128	39337610
6128	39337610
6128	39337610
6128	39337610
6128	39337610
6128	39337610
6128	39337610
49637	39337610
6128	39337610
6128	39337610
6128	39337610
6128	39337610
15407	39337610
18397	39337610
18397	39337610
23456	39337610
51209	39337610
51209	39337610
15407	39337610
23456	39337610
51209	39337610
15407	39337610
36	39337610
15407	39337610
15407	39337610
15407	39337610
15407	39337610
15407	39337610
15407	39337610
